,Data,Moneda,Open,Low,High,Volumne,Close,Volume
2021-11-12,,BBVA,6.949999809265137,6.920000076293945,6.989999771118164,,6.949999809265137,617123.0
2021-11-12,,SAN,3.630000114440918,3.619999885559082,3.640000104904175,,3.640000104904175,2664787.0
2021-11-12,,TEF,4.510000228881836,4.510000228881836,4.559999942779541,,4.539999961853027,1054208.0
2021-11-12,,MT,31.5,31.34000015258789,31.75,,31.479999542236328,3306345.0
