,Data,Moneda,Open,Low,High,Volumne,Close,Volume
2021-11-15,,BBVA,6.670000076293945,6.636600017547607,6.699999809265137,,6.65500020980835,850568.0
2021-11-15,,SAN,3.6600000858306885,3.654900074005127,3.680000066757202,,3.6689999103546143,1078117.0
2021-11-15,,TEF,4.5,4.489999771118164,4.519999980926514,,4.489999771118164,416581.0
2021-11-15,,MT,31.010000228881836,30.549100875854492,31.1299991607666,,30.604999542236328,1719467.0
